-0.785398	0
-0.783827	0.0240054
-0.782257	0.0490587
-0.780686	0.0747509
-0.779115	0.100856
-0.777544	0.127266
-0.775973	0.153914
-0.774403	0.180755
-0.772832	0.207756
-0.771261	0.234891
-0.76969	0.262139
-0.768119	0.289481
-0.766549	0.316902
-0.764978	0.34439
-0.763407	0.371931
-0.761836	0.399516
-0.760265	0.427134
-0.758695	0.454776
-0.757124	0.482433
-0.755553	0.510097
-0.753982	0.537761
-0.752411	0.565418
-0.750841	0.593059
-0.74927	0.620679
-0.747699	0.648272
-0.746128	0.67583
-0.744557	0.703349
-0.742987	0.730821
-0.741416	0.758241
-0.739845	0.785605
-0.738274	0.812905
-0.736703	0.840138
-0.735133	0.867297
-0.733562	0.894377
-0.731991	0.921374
-0.73042	0.948283
-0.728849	0.975098
-0.727279	1.00181
-0.725708	1.02843
-0.724137	1.05493
-0.722566	1.08133
-0.720996	1.10761
-0.719425	1.13376
-0.717854	1.15979
-0.716283	1.18569
-0.714712	1.21146
-0.713142	1.23708
-0.711571	1.26256
-0.71	1.2879
-0.708429	1.31308
-0.706858	1.33811
-0.705288	1.36298
-0.703717	1.38769
-0.702146	1.41223
-0.700575	1.43659
-0.699004	1.46078
-0.697434	1.48479
-0.695863	1.50862
-0.694292	1.53226
-0.692721	1.55571
-0.69115	1.57897
-0.68958	1.60203
-0.688009	1.62489
-0.686438	1.64754
-0.684867	1.66998
-0.683296	1.69221
-0.681726	1.71423
-0.680155	1.73602
-0.678584	1.7576
-0.677013	1.77894
-0.675442	1.80006
-0.673872	1.82095
-0.672301	1.8416
-0.67073	1.86201
-0.669159	1.88219
-0.667588	1.90211
-0.666018	1.92179
-0.664447	1.94122
-0.662876	1.96039
-0.661305	1.97931
-0.659734	1.99797
-0.658164	2.01636
-0.656593	2.03449
-0.655022	2.05235
-0.653451	2.06994
-0.65188	2.08726
-0.65031	2.1043
-0.648739	2.12106
-0.647168	2.13755
-0.645597	2.15374
-0.644026	2.16966
-0.642456	2.18528
-0.640885	2.20061
-0.639314	2.21565
-0.637743	2.2304
-0.636173	2.24484
-0.634602	2.25899
-0.633031	2.27283
-0.63146	2.28637
-0.629889	2.29961
-0.628319	2.31254
-0.626748	2.32515
-0.625177	2.33746
-0.623606	2.34945
-0.622035	2.36112
-0.620465	2.37248
-0.618894	2.38352
-0.617323	2.39424
-0.615752	2.40463
-0.614181	2.4147
-0.612611	2.42445
-0.61104	2.43387
-0.609469	2.44296
-0.607898	2.45172
-0.606327	2.46015
-0.604757	2.46825
-0.603186	2.47601
-0.601615	2.48344
-0.600044	2.49053
-0.598473	2.49729
-0.596903	2.50371
-0.595332	2.50978
-0.593761	2.51552
-0.59219	2.52092
-0.590619	2.52597
-0.589049	2.53069
-0.587478	2.53506
-0.585907	2.53908
-0.584336	2.54276
-0.582765	2.5461
-0.581195	2.54909
-0.579624	2.55173
-0.578053	2.55403
-0.576482	2.55597
-0.574911	2.55758
-0.573341	2.55883
-0.57177	2.55973
-0.570199	2.56029
-0.568628	2.5605
-0.567057	2.56036
-0.565487	2.55987
-0.563916	2.55903
-0.562345	2.55785
-0.560774	2.55631
-0.559203	2.55443
-0.557633	2.5522
-0.556062	2.54962
-0.554491	2.54669
-0.55292	2.54342
-0.55135	2.53979
-0.549779	2.53583
-0.548208	2.53151
-0.546637	2.52685
-0.545066	2.52185
-0.543496	2.5165
-0.541925	2.51081
-0.540354	2.50477
-0.538783	2.4984
-0.537212	2.49168
-0.535642	2.48462
-0.534071	2.47722
-0.5325	2.46949
-0.530929	2.46141
-0.529358	2.453
-0.527788	2.44426
-0.526217	2.43518
-0.524646	2.42577
-0.523075	2.41602
-0.521504	2.40595
-0.519934	2.39555
-0.518363	2.38482
-0.516792	2.37376
-0.515221	2.36238
-0.51365	2.35068
-0.51208	2.33865
-0.510509	2.32631
-0.508938	2.31364
-0.507367	2.30066
-0.505796	2.28737
-0.504226	2.27376
-0.502655	2.25984
-0.501084	2.24562
-0.499513	2.23108
-0.497942	2.21624
-0.496372	2.2011
-0.494801	2.18566
-0.49323	2.16991
-0.491659	2.15387
-0.490088	2.13754
-0.488518	2.12091
-0.486947	2.10399
-0.485376	2.08679
-0.483805	2.0693
-0.482234	2.05152
-0.480664	2.03347
-0.479093	2.01514
-0.477522	1.99653
-0.475951	1.97765
-0.47438	1.95849
-0.47281	1.93907
-0.471239	1.91939
-0.469668	1.89944
-0.468097	1.87923
-0.466527	1.85877
-0.464956	1.83805
-0.463385	1.81708
-0.461814	1.79586
-0.460243	1.77439
-0.458673	1.75268
-0.457102	1.73073
-0.455531	1.70855
-0.45396	1.68613
-0.452389	1.66348
-0.450819	1.64061
-0.449248	1.61751
-0.447677	1.59418
-0.446106	1.57064
-0.444535	1.54689
-0.442965	1.52292
-0.441394	1.49875
-0.439823	1.47437
-0.438252	1.44979
-0.436681	1.42501
-0.435111	1.40003
-0.43354	1.37487
-0.431969	1.34951
-0.430398	1.32397
-0.428827	1.29825
-0.427257	1.27236
-0.425686	1.24629
-0.424115	1.22005
-0.422544	1.19364
-0.420973	1.16707
-0.419403	1.14034
-0.417832	1.11345
-0.416261	1.08641
-0.41469	1.05922
-0.413119	1.03189
-0.411549	1.00442
-0.409978	0.976811
-0.408407	0.949067
-0.406836	0.921195
-0.405265	0.893196
-0.403695	0.865076
-0.402124	0.836837
-0.400553	0.808484
-0.398982	0.780021
-0.397411	0.751451
-0.395841	0.722779
-0.39427	0.694008
-0.392699	0.665142
-0.391128	0.636186
-0.389557	0.607143
-0.387987	0.578016
